Time,Position,Velocity,Ene_0,Ene_1,Pop_0,Pop_1,State
62.000,-9.93800000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
63.000,-9.93700000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
64.000,-9.93600000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
65.000,-9.93500000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
66.000,-9.93400000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
67.000,-9.93300000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
68.000,-9.93200000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
69.000,-9.93100000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
70.000,-9.93000000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
71.000,-9.92900000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
72.000,-9.92800000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
73.000,-9.92700000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
74.000,-9.92600000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
75.000,-9.92500000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
76.000,-9.92400000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
77.000,-9.92300000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
78.000,-9.92200000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
79.000,-9.92100000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
80.000,-9.92000000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
81.000,-9.91900000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
82.000,-9.91800000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
83.000,-9.91700000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
84.000,-9.91600000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
85.000,-9.91500000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
86.000,-9.91400000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
87.000,-9.91300000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
88.000,-9.91200000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
89.000,-9.91100000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
90.000,-9.91000000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
91.000,-9.90900000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
92.000,-9.90800000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
93.000,-9.90700000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
94.000,-9.90600000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
95.000,-9.90500000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
96.000,-9.90400000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
97.000,-9.90300000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
98.000,-9.90200000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
99.000,-9.90100000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
100.000,-9.90000000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
101.000,-9.89900000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
102.000,-9.89800000,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
103.000,-9.89700001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
104.000,-9.89600001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
105.000,-9.89500001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
106.000,-9.89400001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
107.000,-9.89300001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
108.000,-9.89200001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
109.000,-9.89100001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
110.000,-9.89000001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
111.000,-9.88900001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
